Unnamed: 0,post_id,date,year,nhood,city,county,price,beds,baths,sqft,room_in_apt,address,lat,lon,title,descr,details,zipcode
462,5941553181,20170105,2017,noe valley,san francisco,san francisco,3495,1,2,,0,2566,37.754184,-122.426609,Quiet Noe Valley 1-br Edwardian apartment for rent (prime location),"Charming 3 bedroom and 2 bath house in Fremont's desirable Northgate area.  This recently remodeled gem has upgrades throughout, creating a beautiful and comfortable home in a quiet cul-de-sac location.FEATURES:•  3 Bedrooms, including a master bedroom suite with 2 closets•  2 Bathrooms•  Living room•  Family room•  Dining area•  Kitchen•  Attached 2-car garage•  Washer and dryer hook-ups in garage•  Decorative fireplace in family roomUPGRADES:•  Energy efficient central air conditioning (A/C)•  Energy efficient central heat•  Energy efficient dual pane windows, including garden window in kitchen•  New energy efficient water heater•  Completely remodeled kitchen with granite counters, warm wood cabinets, stainless steel chef's dream stove, powerful stainless steel ventilation hood, and stainless steel dishwasher•  Completely remodeled bathrooms with granite counters, warm wood cabinets, and neutral tile throughout•  Gorgeous hardwood floors throughoutGREAT SCHOOLS:•  Warwick Elementary just a short walk away•  Thornton Junior High•  American High*** Be sure to check with Fremont Unified School DistrictFANTASTIC LOCATION:•  Just minutes to:- BART station- Dumbarton Bridge- 880•  Quiet cul-de-sacTERMS:•  $2,830 monthly rent•  $3,000 deposit•  12 month lease•  Good credit:  credit check fee of $35 for each occupant 18 and over•  Good references:  employment and rental references will be checked•  NO smoking•  NO pets","3BR / 2Ba1390ft2 data-date=""2017-01-03"" data-today_msg=""지금 가능"">가능 1월 3</p>",94114
463,5942071841,20170105,2017,noe valley,san francisco,san francisco,2950,1,1,700,0,2565,37.743332,-122.432731,"Convenient and Charming, light filled 1 bedrm with parking!","Charming 3 bedroom and 2 bath house in Fremont's desirable Northgate area.  This recently remodeled gem has upgrades throughout, creating a beautiful and comfortable home in a quiet cul-de-sac location.FEATURES:•  3 Bedrooms, including a master bedroom suite with 2 closets•  2 Bathrooms•  Living room•  Family room•  Dining area•  Kitchen•  Attached 2-car garage•  Washer and dryer hook-ups in garage•  Decorative fireplace in family roomUPGRADES:•  Energy efficient central air conditioning (A/C)•  Energy efficient central heat•  Energy efficient dual pane windows, including garden window in kitchen•  New energy efficient water heater•  Completely remodeled kitchen with granite counters, warm wood cabinets, stainless steel chef's dream stove, powerful stainless steel ventilation hood, and stainless steel dishwasher•  Completely remodeled bathrooms with granite counters, warm wood cabinets, and neutral tile throughout•  Gorgeous hardwood floors throughoutGREAT SCHOOLS:•  Warwick Elementary just a short walk away•  Thornton Junior High•  American High*** Be sure to check with Fremont Unified School DistrictFANTASTIC LOCATION:•  Just minutes to:- BART station- Dumbarton Bridge- 880•  Quiet cul-de-sacTERMS:•  $2,830 monthly rent•  $3,000 deposit•  12 month lease•  Good credit:  credit check fee of $35 for each occupant 18 and over•  Good references:  employment and rental references will be checked•  NO smoking•  NO pets","3BR / 2Ba1390ft2 data-date=""2017-01-03"" data-today_msg=""지금 가능"">가능 1월 3</p>",94131
464,4907549634,20150316,2015,NOPA,san francisco,san francisco,4895,2,1,,0,1903,37.778517,-122.439923,"NOPA! NOPA! 2BR Style, W/D, D/W, The Mill, BiRite + $0 Deposit","RentSFNow is proud to present our remodel of Apartment D on the first floor at 720 Baker in the emerging micro neighborhood of NOPA near The Mill and BiRite, where the crowds line up around the block for decadent flavor concoctions like Sam's Sundae.Apartment D is a rear and southeast facing corner apartment with high ceilings, hardwood floors, secret storage, original detail and a new gourmet kitchen plus spa-inspired bath that takes a vintage boutique building into the 21st century.  The lobby remodel is imminent.  Terrace is in the back.You are a short walk to Golden Gate Park and multiple MUNI lines + tech shuttles are nearby.  PetsBFF to 40# weight limit and $75 per month pet rent with $500 pet deposit.Hurry.  For move-ins by 3/30/15, we are waiving security deposits.  This property is covered by rent control, which protects you from ridiculous annual market rate rent increases.Call RentSFNowshow contact info","2BR / 1Ba apartment  date=""2016-03-14"" today_msg=""available now"">available mar 14<br/>w/d in unit street parking<br/>no smoking<br/>cats are OK - purrr dogs are OK - wooof</p>",94115
465,4904968010,20150323,2015,NOPA,san francisco,san francisco,4495,2,1,,0,,37.777373,-122.441678,Prince of the Panhandle - 2BRs - USF / Golden Gate / Alamo Square,"Contact Cameron at  show contact infoThe Prince of the Panhandle! 2BR! - USF / Golden Gate / Alamo Square$4495 | 720 Baker StreetAT-A-GLANCEBedrooms: 2BRsBathrooms: 1BAParking: StreetLease Duration: 1 YearPet Policy: Dogs and Cats Under 40 Lbs. - Non-Agressive Breeds OKLaundry: In-UnitDESCRIPTIONRentSFNow is one of the largest leasing agencies in the San Franciscometropolitan area -- with the largest collection of apartment buildings intown -- and we're still growing. Our apartment buildings are in the mostdesired and best neighborhoods that the city has to offer, woven intothe fabric of the city. While the exteriors of our communities reflect theclassic ambiance of San Francisco, our interiors are modern and up-todate,with state-of-the-art kitchens, airy and light floorplans, and (inmost cases) in-unit washer/dryers. Many of our locations provideZipcars for your convenience, as well as laundry service lockers, and onsiteresident managers.APARTMENT AMENITIESLiving RoomRange / OvenRefrigeratorDishwasherStainless Steel AppliancesCable-ReadyCOMMUNITYElevatorControlled AccessNear Public TransitLEASE TERMS12 Month Lease TermsADDITIONAL RESOURCESTo see other available apartments visit www.rentsfnow.comContact Cameron at  show contact info","2BR / 1Ba apartment  date=""2016-02-23"" today_msg=""available now"">available feb 23<br/>w/d in unit<br/>cats are OK - purrr dogs are OK - wooof</p>",94115
466,4983538367,20150421,2015,NOPA,san francisco,san francisco,5950,3,2,,0,2103,37.780026,-122.444558,ID#1495: NOPA Tp Flr Rnvtd 3BR/2BA Apt w/Pkg,"ID#1495: NOPA Top Floor Renovated 3BR/2BA Apartment w/ParkingOn the top floor of a 3-unit building, this completely renovated unit has been modernized and re-finished with attention to detail. There are 3 bedrooms, 2 full bathrooms & beautiful hardwood floors throughout. The large living room has a gas fireplace with marble surround and views from Sutro Tower to the tops of the Golden Gate Bridge. A formal dining room connects to the living room. The modern kitchen is equipped with stainless steel appliances, gleaming white finished cabinetry, gray Corian countertops, breakfast bar, and an adjacent breakfast/family room. The bedrooms are spacious and the bathrooms have also been updated with tile, glass enclosed showers, and quartz countertops. The master bath with a double shower is en-suite to the master bedroom and the 2nd bathroom is a ""Jack & Jill"" between the other 2 bedrooms. Washer/dryer conveniently located in-unit and 1-car garage parking is included. Walk to NOPA, Target, Best Buy, Trader Joe's and close to the many shops and restaurants on Geary Blvd. This is great opportunity to live in a like-new condition property.Pets: No Pets*Amenities: •Completely Renovated, Like-New Condo•Views from Sutro Tower to Tops of Golden Gate Bridge•3 Bedrooms (Master Suite)•2 Bathrooms (Double Shower in Master)•Large Living Room w/Gas Fireplace•Formal Dining Room•Modern Kitchen w/Breakfast Bar•Breakfast/Family Room•In-Unit Laundry•1-Car Garage Parking•Walk to NOPA, Target, Best Buy & Trader Joe's•Close to Geary Blvd Shops & RestaurantsCONTACT: Kristin WilsonPacific Union International, Inc. Leasing Specialistshow contact infoBRE# 00924867SanFranciscoLeasing.com*Service or companion animals as defined by law are acceptable. We are an Equal Opportunity Housing Provider and follow all federal and state fair housing laws.  For more information on fair housing, visit hud.gov. The information contained herein has been provided by various sources which may include the owner, public records, multiple listing service, or others. Pacific Union has not verified or investigated the accuracy of this information. Prospective tenants are advised to conduct their own investigation of the property and the information contained herein, utilizing licensed professionals where appropriate, before renting this property.","3BR / 2Ba apartment  date=""2015-04-20"" today_msg=""available now"">available apr 20<br/>w/d in unit attached garage<br/>no smoking</p>",94115
467,4700080943,20141005,2014,NOPA,san francisco,san francisco,4700,2,1,1150,0,1749,37.778644,-122.440239,"$4,700/ 2BA/1BA NOPA Full floor flat with garden off kitchen","$4,700Full floor flat with special ""mojo"" in hot NOPA area. French doors from the kitchen open to a private deck and green garden sanctuary. The wide living room faces east with a large bay window, and small cubby that can be a large bonus closet or small workspace; wood burning fireplace. Formal Dining room aside kitchen. One Parking. Private storage in garage. Walk to the Panhandle, Bi-Rite, Falletti's, USF, Kaiser, DMV. Great restaurants such as NOPA blocks away. Close to Alamo Square Tech Buses! Muni lines 31, 5, 21, 24 all within 3 blocks.• 2 BR, 1 BA flat-1,150 square feet in bottom unit of two unit building (it feels more like a home than an apartment). • Hardwood floors• Fireplace• High capacity/energy efficient washer/dryer shared in garage (no coins)• 1 car parking included • Main Bedroom 10x13• 2nd Bedroom 7x15• Dining Room 10x13 (current tenants use as den)• Large landing (current tenants use as dining room)• Kitchen 7x15 with stainless steel gas stove/oven, dishwasher, refrigerator• Living room 13x17• Dedicated storage unit in garage (10x7)• Quiet neighborhood• Tenant pays PG&E;, landlord pays garbage & water • Well-behaved pets negotiable - some restrictions apply ($1,000.00 additional deposit required)• Non-smoking buildingplease note, photo of kitchen is of the upper unit. Layout is the same, but appliances are all stainless steel.Showings Wednesday, October 8 from 6-7 pm915 Broderick Street (between Turk and Golden Gate)This unit is occupied. Please do not disturb tenants.","2BR / 1Ba 1150ft2 flat  date=""2014-11-05"" today_msg=""available now"">available nov 05<br/>laundry in bldg attached garage<br/>no smoking<br/>cats are OK - purrr dogs are OK - wooof</p>",94115
468,4634397212,20140824,2014,north beach / telegraph hill,san francisco,san francisco,3860,2,1,1009,0,995,37.801018,-122.404582,2 beds/1 Bath flat in well maintained 3-unit Edwardian bldg,"Live the quintessential San Francisco lifestyle at the top of Telegraph Hill.  This remodeled flat is in a well maintained 3-unit Edwardian building.  Built in 1913, this charming middle flat showcases fabulous partial views of the San Francisco city skyline and Coit Tower. Although updated, the character of this vintage property remains intact, with softwood floors, wainscoting, moldings and high ceilings. It is currently configured as a two bedroom, one bath home with the bedrooms having southern exposure for maximum sunshine. Views of Coit Tower are enjoyed in the tranquil and cozy living room. The remodeled kitchen will delight the home chef with modern concrete counters, radiant heat flooring, an LG stainless steel refrigerator, a Bosch stainless steel dishwasher, a Kenmore Pro stainless steel freestanding range and hood, and great storage.  From both bedrooms, enjoy the city lights.  The bathroom has been updated with Kohler fixtures including a Kohler cast iron soaking tub, modern vanity and concrete counter top.  There are amazing water and bridge views from the shared roof area. Enjoy watching activities on the Bay from this unique perch, ideal for viewing America's Cup, the Blue Angels and the ever-changing vista. Close to the Financial District and the shops, cafes and restaurants of North Beach, this is one of San Francisco's favorite neighborhoods on one of Telegraph Hill's most coveted streets.The home has the benefit of updated electrical including a new panel and updated plumbing with the addition of a GE in-unit washer/dryer. Per the TIC agreement, there is one car parking.  Additional storage is in the garage.","2BR / 1Ba 1009ft2 furnished flat  date=""2014-09-04"" today_msg=""available now"">available sep 04<br/>w/d in unit attached garage<br/>wheelchair accessible<br/>cats are OK - purrr dogs are OK - wooof</p>",94133
469,4845202648,20150113,2015,north beach / telegraph hill,san francisco,san francisco,3400,2,1,800,0,973,37.80519,-122.410333,Lovely North Beach 2 Bedroom,"North Beach Sunny first floor unit with 10' high ceilings, two bedroom and one bath. View of city lights from front windows.  Newly refinished wood floors and paint. Excellent location, walking distance to financial district, shopping and transportation.   3 blocks to Pier 39.Please bring a copy of your credit report and proof of income.  No pets","2BR 800ft2 apartment  date=""2015-01-17"" today_msg=""available now"">available jan 17<br/>street parking<br/>no smoking</p>",94133
470,4555242133,20140803,2014,north beach / telegraph hill,san francisco,san francisco,7700,3,2,1375,0,552,37.802799,-122.409689,"Unbeatable location, garden, views and parking!","This beautifully restored San Francisco two-level condominium is a true urban oasis nestled between North Beach and Telegraph Hill.Available furnished or unfurnished September 1st, the unit is located on a quiet off-street location, yet only two blocks from the bustling cafes and restaurants of North Beach. This unique condominium opens to a lovely sun drenched Mediterranean garden filled with olive trees, a grilling area, fountain and large stone dining table. The neighborhood is family friendly with public tennis courts, a playground, an indoor pool and top notch day care all within two blocks. Washington Square Park is a two minute walk, and the Financial District, Fisherman's Wharf, Union Square and the Embarcadero are all within walking distance. Highlights:-Townhouse on two levels-Three Bedroom, two Baths-Huge Master Bedroom with en suite bath-Queen mattresses in each room-French doors off Master Bedroom open directly to garden-Two walk-in closets in Master Bedroom!-Solid white oak floors in living areas.-Views toward Russian Hill-Spacious 10-foot ceilings with tons of natural light-Period detailing in a contemporary open layout-Entry veranda overlooking garden-Ample closet space-Carrera marble bathrooms-High end Bosch appliances-Kitchen pantry-Beautifully restored Wedgewood gas stove-In unit washer/dryer-Free Wi-fi-Walk score 95-Earthquake retro-fitted building with fire sprinkler system-On site, secure indoor parking is also available for an additional fee.","3BR / 2Ba 1375ft2 condo  date=""2014-09-01"" today_msg=""available now"">available sep 01</p>",94133
471,4645322827,20140831,2014,north beach / telegraph hill,san francisco,san francisco,4400,2,1,1000,0,1803,37.800547,-122.415943,North Beach Remodelled 2 bedroom/1 bath,"Here is a summary (The unit is pretty much like new.):-Remodelled scheduled to be completed by mid Sept.-2 Bedroom/1Bath flat in duplex unit ~ 1000 sq ft.-Quiet and safe neighborhood.-Notably, VERY Bright unit since it's a corner unit with a lot of windows - you wouldn't suffer from the absence of sun here.-Great location: 5-10 minute walk to 41/45/30 Muni lines, Columbus Ave Restaurants; 15-20 minute walk to Fisher's Wharf, North Point Shopping Center (Trader Joes, Safeway, 24 hour fitness)-Half a block from Yick Woo Elementary School.-Brand new floors throughout - Hardwood everywhere except bathroom-Kitchen completely remodelled - Quartz Countertop, tile backsplash, recessed lights, undercabinet lights, stainless stove, stainless steel refrigerator, stainless steel Bosch dishwasher-Bathroom completely remodelled with double vanity-Mostly new light switches and light fixtures-Laundry in-unit-Freshly painted interior all aroundDetails:-2 bedrooms-1 Kitchen-1 Dining Room (Separate)-1 Bathroom-1 Living room with fireplace-1 Laundry room-Washer/Dryer in unit-Bluetooth speaker system in kitchen-parking is available at an extra cost-the unit will look like this: (these are the pics of the upstairs unit)https://plus.google.com/u/0/photos/106112928466163909173/albums/5843540889164073841If interested, please email a brief summary about yourself, and we can set up an appointment.","2BR / 1Ba 1000ft2 apartment  date=""2014-09-15"" today_msg=""available now"">available sep 15<br/>w/d in unit attached garage</p>",94133
472,5069635030,20150623,2015,north beach / telegraph hill,san francisco,san francisco,6800,2,2,,0,,37.80403,-122.403349,Spectacular Views Two Bedroom Two Bath W/Pkg. North Waterfront Unfurn.,"This View Condo is located on the top floor in the 101 Lombard Building.  The condo features a private roof deck with views of the Water, City and Coit Tower.  The spacious living room and dining room look out at the outdoor balcony so you can enjoy the breathtaking views.  The master bedroom has lots of closet space and a large master bath and an outdoor balcony with view.  The guest bedroom is spacious with a view also.  The kitchen has granite counter tops, microwave, dishwasher, and garbage disposal.  Washer and dryer are in the unit, water, garbage, PG&E; and one parking space are included in the rent.The building offers a common heated pool, common roof deck, and 24hr. security.This is a great location within walking distance to The Financial District, The Ferry Building, Coit Tower, Fisherman's Wharf and many fine Restaurants.Please call Shirley to View @ show contact info    DRE#01480607","2BR / 2Ba  date=""2016-06-11"" today_msg=""available now"">available jun 11</p>",94111
473,4689207762,20140928,2014,north beach / telegraph hill,san francisco,san francisco,2839,0,,,0,1107,37.800934,-122.40524,fully furnished studios on 350 union street,"There are 2 studios, located at 350 union st,. Fully furnished with kitchen utensils, fireplace, tv, patio, laundry, trash, gas and water included. Coit tower view from the sundeck. Many grocery shops r 2 blocks away. Beautiful neighbourhood.","0BR / 1Ba furnished apartment  date=""2014-10-04"" today_msg=""available now"">available oct 04<br/>laundry in bldg attached garage</p>",94133
474,4845076796,20150113,2015,north beach / telegraph hill,san francisco,san francisco,2499,0,,,0,1097,37.800985,-122.405012,CHECK OUT THESE VIEWS! STUDIOS AVAILABLE FOR IMMEDIATE MOVE IN!!!!,"350 Union Street- Telegraph Hill Apartments-Fully furnished studios starting at $2499!!!!!!!! ****************MOVE IN THIS WEEKEND AND RECEIVE A $1000 SECURITY DEPOSIT SPECIAL**************-Beautiful location in the heart of North Beach; short walk to financial district!-Great views from our 5th floor Sundeck.-Minutes away from major attractions like Coit Tower, California street and Fisherman's Wharf! All within walking distance! -Golden gate bridge views from select apartments. -Flexible lease options.-The apartments come fully equipped; just bring your suitcase!-Laundry On-site-Public Transportation available nearby- Bart/ Caltrain/ MuniStop by for a tour today! www.350unionapts.com*smoking optional building","0BR / 1Ba furnished apartment  date=""2015-01-13"" today_msg=""available now"">available jan 13<br/>laundry in bldg attached garage</p>",94133
475,4829837194,20150120,2015,north beach / telegraph hill,san francisco,san francisco,4750,1,1,,0,625,37.803833,-122.404986,101 Lombard Townhouse w/ Views off Private Roof Deck,"This two-level townhouse has a private roof deck offering Bay Bridge, Financial District and Telegraph Hill views. This sun-drenched condominium offers a dining and living room combo with wood-burning fireplace and large walkout deck with views of the East Bay. A kitchen with stainless appliances, powder room, built-in wet bar and hardwood floors complete the main level. Upstairs, a fantastic private roof deck large enough for a patio set and even more views. The spacious master suite is located on the lower level and is has plenty of space for a work area with carpet throughout. Other highlights include walk-in closet with built-in shelving, a dressing area, full bath with updated tile and another walk-out deck offering views and light for the bedroom. This unit has a washer and dryer and 9 foot ceilings and dedicated 1 car parking.101 Lombard offers luxury living on the North Waterfront and is professionally managed with 24-hour doorman, heated in-ground pool. meticulously manicured gardens and minutes to Financial District, Jackson Square, North Beach, Ferry Building and more.Available January 1st$4,750 per monthOne year lease$7,125 security depositShowings by appointment onlyListing Agent:Mary Laughlin FentonCalBRE: 01265968show contact infoShowing Agent:Vivian HuynhCalBRE: 01950072show contact infoSotheby's International RealtyThis material is based upon information, which we consider reliable, but it has been supplied by third parties, we cannot represent that it is accurate or complete, and it should not be relied upon as such. This offering is subject to errors, omissions, change of price or withdrawal without notice. Â© 2005 Sotheby's International Realty, Inc. EQUAL HOUSING OPPORTUNITYSan Francisco Brokerage  WWW.SOTHEBYSHOMES.COM/NORCALJEFFREY G. GIBSON, VICE PRESIDENT & MANAGING BROKER 117 GREENWICH STREET, SAN FRANCISCO, CA 94111 T  show contact infoF  show contact info","1BR / 1.5Ba condo  date=""2016-01-01"" today_msg=""available now"">available jan 01<br/>w/d in unit attached garage</p>",94111
476,4983564445,20150421,2015,north beach / telegraph hill,san francisco,san francisco,5500,2,2,,0,2123,37.804664,-122.405954,ID#1280: N Waterfront Furn Newly Rmdld 2BR/2BA Condo w/Blcny &amp; Pkg,"ID#1280: North Waterfront Furnished Newly Remodeled 2BR/2BA Condo w/Balcony, Parking & Excellent Bldg AmenitiesThis spacious corner condominium is open and inviting with contemporary furnishings and generous windows creating wonderful natural light throughout. The unit is one of the larger ones in the complex and the floorplan is ideal with two bedroom suites on opposite ends and entertaining spaces in the middle. The large living room opens to the dining room through two elegant columns. The kitchen was completely remodeled with beautiful cabinetry & counters, recessed lighting, and stainless steel appliances including refrigerator with French doors & freezer drawer, dishwasher, oven & induction cook-top. Off the sitting area of the master bedroom suite is a balcony that wraps around the corner. Step into a large stall shower with rain showerhead & lovely tile work in the wonderfully remodeled master bath. In-unit laundry is conveniently located in a closet with new washer & dryer and gleaming new hardwood flooring in the main spaces and bedrooms equipped with new cozy carpet. Included with this amazing unit is extra storage and secured garage parking for one car. The building has excellent amenities: top-notch gym, spa, sauna, party room, 24-hour doorman, and professional security and management. Located in a great North Waterfront neighborhood: climb the famous Filbert or Greenwich Steps to Coit Tower; walk to nearby restaurants; shop for culinary essentials at Safeway or Trader Joe's on North Point or at the Ferry Building Plaza Farmer's Market on Tuesday, Thursday or Saturday. Non-smokers and no pets*, please. Unit Amenities:•Bright Corner Condo•Newly Remodeled•Open Floor Plan•Contemporary Furnishings•Brand New Kitchen w/New Appliances•2 Bedroom Suites•Bedrooms on Opposite Ends of Unit•Remodeled Master Bath•Balcony off Master Bedroom•In-Unit Laundry•New Hardwood Floors & Carpet•Walk the Filbert or Greenwich Steps to Coit Tower •Near Safeway, Trader Joe's, & Ferry BldgBuilding Amenities:•Top-Notch Gym•Spa & Sauna•Party Room•24-Hour Doorman•Professional Security & ManagementCONTACT:Clara Laines-WelchPacific Union International, Inc.Leasing SpecialistTEXT OR CELL:  show contact infoBRE# 00873016SanFranciscoLeasing.com*Service or companion animals as defined by law are acceptable. We are an Equal Opportunity Housing Provider and follow all federal and state fair housing laws.  For more information on fair housing, visit hud.gov. The information contained herein has been provided by various sources which may include the owner, public records, multiple listing service, or others. Pacific Union has not verified or investigated the accuracy of this information. Prospective tenants are advised to conduct their own investigation of the property and the information contained herein, utilizing licensed professionals where appropriate, before renting this property.","2BR / 2Ba furnished condo  date=""2015-04-17"" today_msg=""available now"">available apr 17<br/>w/d in unit attached garage<br/>no smoking</p>",94133
477,4983566948,20150421,2015,north beach / telegraph hill,san francisco,san francisco,4000,1,1,,0,2122,37.79903,-122.40517,ID#1438: Telegraph Hl Furn 1BR+Ofc/1BA Apt w/Private VU Rf Deck,"ID#1438: Telegraph Hill Furnished 1BR+Office/1BA Apartment w/Private View Roof Deck!San Francisco living at its best! This furnished 1 bedroom + office, 1 bath apartment is located in the highly sought-after Telegraph Hill neighborhood with differing views of partial SF city skyline. A huge highlight is the private roof deck with 360 degree views of SF Bay and the Bay Bridge with its nightly ""dancing"" light display. The unit has classic character with high ceilings, wainscoting, moldings and lovely wood floors. The eat-in kitchen is a chief's delight with all state of the art appliances. Washer/dryer is conveniently located in-unit. See the colorful Parrots of Telegraph Hill outside your windows or from the roof deck. The unit is very nicely appointed and has two large Plasma Screen TVs. Located just a few blocks from Chinatown, the stairs to Coit Tower, North Beach and its bevy of fine restaurants. A wonderful place to call home! Available six months to a year.Pets: No Pets*Highlights:•Available 6 months to 1 year•Furnished•Newly Remodeled•Top of Telegraph Hill•1 Bedroom•Office•1 Bath•2 Large Plasma TVs•High Ceilings, Wainscoting, Moldings & Lovely Wood Floors•In-Unit Washer/Dryer•Private View Roof Deck!•Walk to North Beach, Chinatown, Coit Tower, Washington Square Park & Columbus StreetCONTACT:Clara Laines-WelchPacific Union International, Inc.Leasing SpecialistTEXT OR CELL:  show contact infoBRE# 00873016SanFranciscoLeasing.com*Service or companion animals as defined by law are acceptable. We are an Equal Opportunity Housing Provider and follow all federal and state fair housing laws.  For more information on fair housing, visit hud.gov. The information contained herein has been provided by various sources which may include the owner, public records, multiple listing service, or others. Pacific Union has not verified or investigated the accuracy of this information. Prospective tenants are advised to conduct their own investigation of the property and the information contained herein, utilizing licensed professionals where appropriate, before renting this property.","1BR / 1Ba furnished apartment  date=""2015-04-17"" today_msg=""available now"">available apr 17<br/>w/d in unit<br/>no smoking</p>",94133
478,5058633891,20150623,2015,north beach / telegraph hill,san francisco,san francisco,4200,1,,,0,2225,37.804763,-122.405174,View Top Floor Pristine One Bedroom North Waterfront Furnished,"This top floor furnished one bedroom condo with a view of the bay is located in the Parc Telegraph Building.  This pristine condo features large windows to enjoy the view while looking out your living room or bedroom window.  Washer and dryer are in the unit and one parking space and utilities are included in the rent.The building offers a large modern gym with sauna and 24hr. security.This is a great location within walking distance to The Financial District, The Ferry Building,Coit Tower, Fisherman's Wharf and many fine Restaurants.*View*Parking*Washer & Dryer In Unit*Gym*24hr Security*Dishwasher*Garbage Disposal*MicrowavePlease contact Shirley to View @ show contact info  DRE#01480607","1BR / 1Ba  date=""2016-06-04"" today_msg=""available now"">available jun 04</p>",94111
479,4682195828,20140928,2014,north beach / telegraph hill,san francisco,san francisco,2839,0,1,,0,350 union st,37.800934,-122.40524,2 Studios available,"Contact info:shilpa show contact info|  show contact infoStudios at 350 union street350 Union St #416, San Francisco, CA 94133$2,839/mo  | FurnishedKEY FEATURESBedrooms:  StudioBathrooms:  1 BathLease Duration:  1 Year (See Details Below)Pets Policy:  No Pets AllowedLaundry:  SharedFloor:  4Property Type:  ApartmentDESCRIPTIONFully furnished with kitchen utensils, fireplace, tv, patio, laundry, trash, gas and water included..Coit tower view from the sundeck. Grocery shops r 2 blocks away . 1 year lease, electricity payableRENTAL FEATURESLiving roomDining roomBreakfast nookRange / OvenRefrigeratorMicrowaveGarbage disposalStainless steel appliancesFreezerBalcony, Deck, or PatioHeat: forced airFireplaceCOMMUNITY FEATURESElevatorSecured entryNear transportationLEASE TERMSLease until August 26 2015. Fully furnished and inclusive of all amenities except electricityContact info: shilpa show contact infoshow contact info","0BR furnished apartment  date=""2014-10-04"" today_msg=""available now"">available oct 04<br/>laundry in bldg</p>",94133
480,6469110464,20180201,2018,north beach / telegraph hill,san francisco,san francisco,2200,0,1,,0,2795,37.329219,-121.895821,"Well-located, quiet studio in heart of North Beach","Apartment walking distance to VTA Light Rail, Caltrain Station, Bus, and Downtown San Jose.Near Highway 87, off of Park Ave.  Dine-in kitchen, living room, full bathroom, and one bedroom.  Approximately 500 s.f.  Quiet upstairs unit, ideal for one person.  Kitchen features gas stove with oven, hood, and refrigerator. Includes wall heating, coin-operated laundry on-site, and 1 carport space.   Rent: $1,895.00/monthRent includes water, garbage & landscapeSecurity Deposit: $1,895.00Application Fee: $30.00No Pets and No Smoking AllowedDeposits subject to Credit & Income qualifications, and background check.FOR MORE INFORMATION please email me with your phone number so I can get back to you or call  show contact info.","<p class=""attrgroup"">""shared-line-bubble"">1BR / 1Ba""shared-line-bubble"">500ft2""housing_movein_now property_date shared-line-bubble"" data-date=""2018-02-01"" data-today_msg=""available now"">available feb 1</p>",Not in SF
481,5351863133,20151218,2015,north beach / telegraph hill,san francisco,san francisco,3200,1,,,0,415,37.8002,-122.4091,,"FOR RENT-Furnished OR Unfurnished, a One Bedroom, Ideal for 1, along side ""The Wild Parrots of Telegraph Hill""! Balcony off of living room...All water views...and Island and Bridge Views!! PLEASE CALLiletşm bil gösterDO NOT TEXT!Views from EVERY ROOM inside! Ideal for one. No Smoking, No Pets please! Steps to the Embarcadero, Financial Districts, and Fisherman's Wharf!!Please DO NOT email or text me, but CALL for a RESPONSE!!! iletşm bil göster","1BR  date=""2016-01-01"" today_msg=""şimdi kul."">kullanılblr oca 01</p>",94133
482,5351865541,20151218,2015,north beach / telegraph hill,san francisco,san francisco,3200,1,,,0,415,37.8002,-122.4091,,"For Rent -- Sweeping, 280 degree views from every room. BRIDGES, ANGEL ISLAND, TREASURE ISLAND AND A GREAT LOCATION TOO. CALL- DO NOT TEXT- iletşm bil gösterClose to Coit Tower and Julius 's Castle. Located on a quiet street. Walk to Financial District, Downtown, Fisherman's Wharf, North Beach restaurants and the Embarcadero. iletşm bil gösterVarious parking options. Ideal for 1. No smokers please. DO NOT EMAIL OR TEXT !!! Emails will be ignored.!! Please CALL iletşm bil göster.","1BR / 1Ba  date=""2016-01-01"" today_msg=""şimdi kul."">kullanılblr oca 01</p>",94133
483,4659316022,20140914,2014,north beach / telegraph hill,san francisco,san francisco,6688,4,1,,0,1625,37.801968,-122.412028,"$6,688 - North Beach - 4 Bdrm Remodeled flat, Parking Available","$6,688 - North Beach 4 Bed Room Flat - Remodeled Kitchen & Bath - Parking Space Available - One Of The Top Choice Area By Most Renters - For Qualify Tenants - Call For Viewing Today!Unit has private entrance, located in the prime North Beach neighborhood, on Greenwich Street, between Powell & Columbus Streets.  Excellent transportation, surround by restaurants, variety shops, Washington Square, play ground, public swimming pool, banks, newly expanded & remodeled library & new bar station currently under construction & much more............ etc. The entire unit is remodeled within three years, kitchen is fully equipped with beautiful granite countertops, dishwasher, garbage disposal and maple colored cabinets with lots of storage space.Telegraph Hill, Coit Tower, Financial District, Chinatown and Fisherman's Wharf & new bar station all within the walking distance.  Small dog welcome.                   NEW LISTING, RENTAL UNIT GO FAST, TAKE IMMEDIATE ACTION,                                      CALL TODAY !!  & DON'T MISS OUT !!APPOINTMENT -  Call Ms. Lau show contact infoor Call Gina show contact infoor leave message.  Preferred calls or be sure to list your cell phone number on reply email for quicker response.","4BR / 1.5Ba flat  date=""2014-09-15"" today_msg=""available now"">available sep 15<br/>w/d hookups attached garage</p>",94133
